DateTime,Primary Type,Description,Location,Arrest,Domestic,Area,District,War,Lat,Long
10:00 AM,17,154,83,0,0,30,12,28,41.8689,-87.6919
11:00 AM,15,147,61,0,0,34,11,24,41.8648,-87.6776
12:00 PM,15,148,72,0,0,34,12,23,41.8449,-87.6572
1:00 PM,14,151,79,0,0,48,11,21,41.806,-87.6706
2:00 PM,16,134,79,0,0,46,7,16,41.8205,-87.6564
3:00 PM,14,150,68,0,0,37,11,27,41.8529,-87.6827
4:00 PM,16,129,82,0,0,37,10,22,41.8326,-87.6656
5:00 PM,11,160,69,0,0,40,12,25,41.8438,-87.6733
6:00 PM,16,161,66,0,0,32,12,21,41.8457,-87.6788
7:00 PM,16,173,69,0,0,41,10,19,41.8184,-87.6591
8:00 PM,17,141,80,0,0,40,11,22,41.8405,-87.6642
9:00 PM,16,144,64,0,0,34,13,23,41.8741,-87.7047
10:00 PM,13,161,66,0,0,31,11,25,41.8572,-87.6777
11:00 PM,10,150,57,0,0,40,12,22,41.8156,-87.6313
18-Jan,14,148,73,0,0,39,11,22,41.8391,-87.6731
12:00 AM,15,127,72,0,0,33,14,24,41.8502,-87.675
1:00 AM,14,91,80,0,0,44,8,22,41.8379,-87.6746
2:00 AM,15,139,76,0,0,43,11,25,41.836,-87.6912
3:00 AM,16,140,58,0,0,46,14,25,41.8351,-87.6543
4:00 AM,13,172,67,0,0,21,18,38,41.9129,-87.7086
5:00 AM,13,50,59,0,0,39,9,11,41.8277,-87.6618
6:00 AM,14,131,80,0,0,28,12,24,41.863,-87.6442
7:00 AM,14,142,76,0,0,33,14,26,41.8617,-87.693
8:00 AM,15,134,72,0,0,44,13,22,41.8323,-87.693
9:00 AM,17,181,82,0,0,41,10,20,41.8409,-87.6755
10:00 AM,16,152,71,0,0,35,11,22,41.8424,-87.6777
11:00 AM,15,116,73,0,0,30,13,28,41.881,-87.6685
12:00 PM,14,160,71,0,0,40,11,22,41.8257,-87.6718
1:00 PM,11,126,77,0,0,37,12,25,41.8445,-87.6689
2:00 PM,14,140,69,0,0,39,9,20,41.8382,-87.6582
3:00 PM,14,179,69,0,0,39,12,23,41.8336,-87.6648
4:00 PM,15,149,79,0,0,46,8,17,41.8086,-87.6618
5:00 PM,11,146,70,0,0,40,11,21,41.835,-87.6803
6:00 PM,13,161,70,0,0,44,9,19,41.8146,-87.6673
7:00 PM,15,147,73,0,0,38,11,23,41.8424,-87.6812
8:00 PM,15,144,67,0,0,42,11,24,41.8356,-87.663
9:00 PM,14,193,80,0,0,37,13,23,41.8409,-87.6921
10:00 PM,10,148,81,0,0,34,14,26,41.8636,-87.6828
11:00 PM,14,126,83,0,0,40,13,23,41.8319,-87.6667
19-Jan,13,147,74,0,0,38,11,24,41.8447,-87.6689
12:00 AM,16,111,89,0,0,36,11,25,41.8559,-87.6819
1:00 AM,15,114,80,0,0,38,11,26,41.853,-87.6768
2:00 AM,15,77,95,0,0,54,16,16,41.795,-87.6566
3:00 AM,18,121,78,0,0,41,13,24,41.8245,-87.6633
4:00 AM,17,180,69,0,1,36,15,18,41.8017,-87.6739
5:00 AM,12,106,89,0,0,49,13,25,41.8177,-87.6683
6:00 AM,16,115,77,0,0,37,12,21,41.8014,-87.6458
7:00 AM,16,124,90,0,0,52,12,24,41.8195,-87.6643
8:00 AM,13,155,64,0,0,34,11,26,41.8587,-87.6684
9:00 AM,14,116,73,0,0,33,10,18,41.8523,-87.6632
10:00 AM,16,167,86,0,0,41,9,25,41.8447,-87.6595
11:00 AM,16,148,66,0,0,40,9,21,41.8139,-87.6418
12:00 PM,10,190,78,0,0,40,10,24,41.8352,-87.6762
1:00 PM,10,181,76,0,0,37,12,27,41.8472,-87.6716
2:00 PM,13,137,80,0,0,39,11,23,41.8347,-87.6702
3:00 PM,9,136,64,0,0,34,12,28,41.867,-87.667
4:00 PM,12,143,70,0,0,36,12,22,41.852,-87.651
5:00 PM,13,170,80,0,0,35,12,24,41.8563,-87.681
6:00 PM,13,134,65,0,0,34,10,27,41.86,-87.6761
7:00 PM,10,120,69,0,0,39,10,23,41.8353,-87.6631
8:00 PM,11,176,65,0,0,35,12,23,41.8487,-87.679
9:00 PM,15,161,63,0,0,32,12,26,41.8599,-87.6749
10:00 PM,13,151,72,0,0,45,12,20,41.8229,-87.6781
11:00 PM,21,151,88,0,0,41,12,24,41.8421,-87.6632
20-Jan,12,153,69,0,0,36,12,24,41.8491,-87.6768
12:00 AM,13,180,70,0,0,39,8,18,41.8329,-87.6632
1:00 AM,20,105,82,0,0,27,13,29,41.864,-87.6869
2:00 AM,15,203,71,0,0,50,8,17,41.7831,-87.6361
3:00 AM,14,170,66,0,0,32,12,27,41.8386,-87.6538
4:00 AM,10,113,79,1,0,9,21,41,41.9793,-87.6873
5:00 AM,19,127,60,0,0,50,10,25,41.8274,-87.7161
6:00 AM,10,171,92,0,0,33,10,21,41.8309,-87.6773
7:00 AM,14,134,79,0,0,33,12,24,41.8477,-87.6755
8:00 AM,14,157,70,0,0,34,13,25,41.8541,-87.6759
9:00 AM,13,141,81,0,0,38,12,26,41.8432,-87.6846
10:00 AM,11,149,71,0,0,37,10,24,41.8351,-87.6597
11:00 AM,14,143,78,0,0,33,11,22,41.8527,-87.678
12:00 PM,13,150,58,0,0,37,12,24,41.8425,-87.6677
1:00 PM,10,128,65,0,0,35,12,25,41.8608,-87.6733
2:00 PM,11,162,69,0,0,37,11,25,41.8399,-87.682
3:00 PM,12,182,64,0,0,44,13,26,41.8358,-87.6703
4:00 PM,15,128,72,0,0,39,10,20,41.8338,-87.6795
5:00 PM,13,180,74,0,0,37,13,26,41.8516,-87.6802
6:00 PM,13,145,62,0,0,36,12,24,41.8602,-87.6816
7:00 PM,9,129,69,0,0,40,12,23,41.837,-87.6772
8:00 PM,12,148,64,0,0,36,11,18,41.8453,-87.6767
9:00 PM,11,188,70,0,0,32,12,24,41.8653,-87.6909
10:00 PM,11,154,59,0,0,28,13,27,41.8773,-87.6899
11:00 PM,9,145,71,0,0,29,13,24,41.8755,-87.6686
21-Jan,13,147,69,0,0,37,11,23,41.8416,-87.6717
12:00 AM,14,126,78,0,0,41,13,20,41.8384,-87.6782
1:00 AM,12,110,72,0,0,43,11,22,41.8111,-87.6621
2:00 AM,11,132,65,0,0,37,13,26,41.8631,-87.6756
3:00 AM,10,147,81,0,0,41,13,26,41.8508,-87.6619
4:00 AM,11,154,86,0,0,22,14,30,41.8908,-87.6895
5:00 AM,8,180,75,0,0,39,3,19,41.8525,-87.663
6:00 AM,16,123,91,0,0,51,8,14,41.7932,-87.6707
7:00 AM,10,127,82,0,0,43,11,19,41.8116,-87.6447
8:00 AM,14,153,75,0,0,45,10,19,41.8222,-87.6762
9:00 AM,12,133,71,0,0,32,11,26,41.8636,-87.6675
10:00 AM,15,138,73,0,0,43,9,18,41.8252,-87.668
11:00 AM,15,162,59,0,0,41,10,18,41.8151,-87.6645
12:00 PM,11,159,74,0,0,31,11,23,41.85,-87.6683
1:00 PM,13,151,70,0,0,41,11,24,41.8335,-87.6669
2:00 PM,14,164,62,0,0,34,12,26,41.8513,-87.6796
3:00 PM,14,152,62,0,0,33,11,23,41.8527,-87.6714
4:00 PM,14,170,67,0,0,36,9,18,41.8495,-87.6722
5:00 PM,13,139,69,0,0,37,11,23,41.8358,-87.6751
6:00 PM,12,151,56,0,0,35,11,23,41.848,-87.68
7:00 PM,14,143,63,0,0,35,11,22,41.8346,-87.6686
8:00 PM,16,126,74,0,0,31,13,26,41.8683,-87.6837
9:00 PM,14,147,78,0,0,33,11,23,41.8503,-87.6705
10:00 PM,10,150,67,0,0,33,12,28,41.8506,-87.6644
11:00 PM,17,157,75,0,0,38,11,23,41.8239,-87.6763
22-Jan,13,152,69,0,0,37,11,24,41.8458,-87.673
12:00 AM,15,150,75,0,0,28,13,25,41.8695,-87.6744
1:00 AM,16,145,57,0,0,29,13,21,41.8541,-87.6607
2:00 AM,9,117,62,0,0,22,13,25,41.8724,-87.6389
3:00 AM,11,186,76,0,0,26,15,33,41.9044,-87.698
4:00 AM,5,228,88,0,0,24,14,33,41.9153,-87.7126
5:00 AM,15,112,84,0,0,42,11,22,41.7894,-87.6396
6:00 AM,11,182,90,0,0,39,12,26,41.847,-87.686
7:00 AM,11,133,74,0,0,48,12,20,41.8286,-87.6764
8:00 AM,12,168,72,0,0,42,11,22,41.847,-87.676
9:00 AM,14,152,62,0,0,38,12,23,41.8494,-87.6886
10:00 AM,14,150,68,0,0,35,13,24,41.8503,-87.6713
11:00 AM,16,162,60,0,0,41,10,18,41.8242,-87.6784
12:00 PM,12,148,69,0,0,40,7,22,41.8209,-87.6562
1:00 PM,10,148,62,0,0,31,12,28,41.8775,-87.6866
2:00 PM,14,135,67,0,0,40,13,26,41.8454,-87.685
3:00 PM,13,147,66,0,0,36,11,25,41.8491,-87.6816
4:00 PM,14,156,65,0,0,37,10,22,41.8403,-87.6654
5:00 PM,10,145,73,0,0,35,11,23,41.8484,-87.6638
6:00 PM,11,161,65,0,0,35,11,25,41.8555,-87.6776
7:00 PM,11,141,72,0,0,39,11,23,41.849,-87.6636
8:00 PM,13,145,71,0,0,38,11,24,41.8493,-87.6789
9:00 PM,16,157,73,1,0,41,10,19,41.8098,-87.6687
10:00 PM,13,161,65,0,0,38,10,23,41.838,-87.667
11:00 PM,16,172,71,0,0,34,11,23,41.8359,-87.6674
23-Jan,13,152,69,0,0,35,12,24,41.8517,-87.6718
12:00 AM,12,175,75,0,0,29,12,25,41.8701,-87.6625
1:00 AM,14,140,60,0,0,30,12,21,41.8628,-87.6725
2:00 AM,15,141,64,0,0,34,12,23,41.8655,-87.6641
3:00 AM,13,163,60,0,0,30,16,29,41.8733,-87.6878
4:00 AM,14,190,68,0,0,35,12,21,41.8465,-87.6674
5:00 AM,14,145,65,0,0,38,11,27,41.8674,-87.6842
6:00 AM,14,171,85,0,0,28,13,28,41.8745,-87.6596
7:00 AM,17,136,83,0,0,39,12,25,41.8598,-87.7013
8:00 AM,15,167,80,0,0,41,11,22,41.8371,-87.6755
9:00 AM,13,124,76,0,0,42,11,20,41.8193,-87.6711
10:00 AM,12,141,74,0,0,42,12,23,41.8303,-87.673
11:00 AM,13,116,76,0,0,46,10,20,41.8268,-87.6745
12:00 PM,10,108,69,0,0,29,12,29,41.8774,-87.6757
1:00 PM,11,149,60,0,0,36,11,23,41.8403,-87.6726
2:00 PM,12,163,68,0,0,45,9,21,41.8284,-87.6724
3:00 PM,12,166,71,0,0,36,12,27,41.8619,-87.6742
4:00 PM,11,129,66,0,0,32,9,23,41.8529,-87.6539
5:00 PM,12,167,71,0,0,33,13,25,41.8572,-87.6798
6:00 PM,12,141,68,0,0,32,12,28,41.8596,-87.6718
7:00 PM,14,157,68,0,0,37,12,27,41.8451,-87.6644
8:00 PM,11,157,63,0,0,28,12,26,41.8745,-87.681
9:00 PM,13,165,76,0,0,43,11,20,41.8144,-87.6772
10:00 PM,16,165,68,0,0,34,12,24,41.8447,-87.6644
11:00 PM,12,151,70,0,0,31,12,23,41.8571,-87.6731
24-Jan,14,148,66,0,0,36,11,23,41.8429,-87.6698
12:00 AM,14,148,68,0,0,30,12,22,41.8711,-87.6748
1:00 AM,13,160,61,0,0,34,12,25,41.861,-87.6712
2:00 AM,15,142,66,0,0,37,10,22,41.8406,-87.6635
3:00 AM,18,136,65,0,0,35,13,25,41.8401,-87.6513
4:00 AM,14,161,71,0,0,43,10,20,41.8405,-87.6707
5:00 AM,17,129,70,0,0,43,11,23,41.8316,-87.6835
6:00 AM,14,129,75,0,0,31,11,23,41.865,-87.6587
7:00 AM,16,160,74,0,0,39,11,22,41.8578,-87.703
8:00 AM,16,171,91,0,0,40,9,20,41.809,-87.6704
9:00 AM,14,184,80,0,0,45,9,17,41.8227,-87.6659
10:00 AM,16,139,83,0,0,43,10,20,41.8197,-87.6604
11:00 AM,16,125,73,0,0,37,11,24,41.8363,-87.6784
12:00 PM,14,145,81,0,0,39,10,22,41.8412,-87.6823
1:00 PM,16,165,60,0,0,43,9,20,41.8294,-87.668
2:00 PM,13,135,62,0,0,34,11,25,41.8419,-87.6553
3:00 PM,15,141,70,0,0,41,11,21,41.8316,-87.6715
4:00 PM,12,153,57,0,0,37,11,19,41.8448,-87.6702
5:00 PM,14,121,58,0,0,30,13,29,41.8586,-87.6845
6:00 PM,11,151,60,0,0,32,12,24,41.8568,-87.6705
7:00 PM,11,170,69,0,0,31,13,29,41.8553,-87.6767
8:00 PM,16,158,62,0,0,37,11,22,41.8268,-87.6645
9:00 PM,13,151,54,0,0,34,12,25,41.8494,-87.6609
10:00 PM,16,133,62,0,0,40,10,22,41.823,-87.6692
11:00 PM,14,158,59,0,0,32,13,26,41.8529,-87.6612
25-Jan,13,158,69,0,0,37,11,23,41.8419,-87.6724
12:00 AM,13,139,72,0,0,41,9,21,41.8112,-87.6429
1:00 AM,14,165,87,0,0,34,13,28,41.8312,-87.6653
2:00 AM,18,139,72,0,0,41,8,18,41.8126,-87.6548
3:00 AM,12,127,61,0,0,30,15,29,41.8593,-87.6866
4:00 AM,9,182,78,0,0,39,13,26,41.8685,-87.6992
5:00 AM,17,116,69,0,0,34,10,25,41.8521,-87.6984
6:00 AM,13,130,66,0,0,41,9,20,41.8131,-87.656
7:00 AM,16,143,68,0,0,36,10,23,41.8444,-87.6784
8:00 AM,14,171,65,0,0,36,13,22,41.8566,-87.681
9:00 AM,14,159,78,0,0,44,11,22,41.8265,-87.6785
10:00 AM,13,141,71,0,0,31,13,27,41.8697,-87.6827
11:00 AM,14,161,79,0,0,35,11,21,41.843,-87.6725
12:00 PM,11,160,72,0,0,40,9,21,41.8313,-87.6594
1:00 PM,12,165,68,0,0,31,13,29,41.863,-87.6744
2:00 PM,14,136,67,0,0,38,12,26,41.8505,-87.6658
3:00 PM,12,154,63,0,0,39,9,20,41.8259,-87.6597
4:00 PM,14,175,71,0,0,35,10,21,41.8398,-87.6741
5:00 PM,14,165,63,0,0,39,11,23,41.8251,-87.6689
6:00 PM,12,177,63,0,0,39,10,19,41.8392,-87.6739
7:00 PM,14,170,66,0,0,36,13,25,41.8603,-87.6906
8:00 PM,13,154,73,0,0,31,13,25,41.8601,-87.6815
9:00 PM,14,162,64,0,0,37,10,20,41.8453,-87.6656
10:00 PM,14,166,65,0,0,34,12,24,41.8475,-87.6802
11:00 PM,13,173,81,0,0,38,11,22,41.8231,-87.6651
26-Jan,14,152,72,0,0,38,11,22,41.8416,-87.6729
12:00 AM,16,145,77,0,0,44,12,24,41.8512,-87.6744
1:00 AM,13,150,78,0,0,36,13,22,41.8677,-87.6896
2:00 AM,12,129,71,0,0,39,14,27,41.8705,-87.6909
3:00 AM,16,158,74,0,0,34,11,24,41.8549,-87.6815
4:00 AM,19,141,74,0,0,43,6,4,41.8104,-87.6232
5:00 AM,13,29,69,0,0,35,7,13,41.8692,-87.6853
6:00 AM,15,94,65,0,0,30,15,29,41.8526,-87.6778
7:00 AM,9,151,73,0,0,34,11,20,41.8552,-87.6854
8:00 AM,10,195,73,0,0,44,9,16,41.8148,-87.6601
9:00 AM,13,134,82,0,0,43,11,23,41.8315,-87.6683
10:00 AM,14,197,72,0,0,45,10,19,41.8095,-87.6703
11:00 AM,18,152,71,0,0,41,13,24,41.8202,-87.6808
12:00 PM,13,170,65,0,0,39,10,16,41.8329,-87.6704
1:00 PM,13,182,64,0,0,37,12,24,41.8551,-87.6575
2:00 PM,14,146,70,0,0,38,10,25,41.8315,-87.6745
3:00 PM,15,155,74,0,0,35,13,21,41.8473,-87.6743
4:00 PM,13,151,68,0,0,37,12,23,41.8428,-87.6756
5:00 PM,11,164,72,0,0,38,10,20,41.8356,-87.6679
6:00 PM,13,135,71,0,0,33,13,23,41.8626,-87.6822
7:00 PM,14,130,72,0,0,37,12,24,41.8423,-87.6781
8:00 PM,15,173,81,0,0,43,8,19,41.8146,-87.6511
9:00 PM,14,173,73,0,0,36,11,22,41.8399,-87.6652
10:00 PM,13,116,73,0,0,33,12,25,41.856,-87.6853
11:00 PM,22,102,74,0,0,28,13,25,41.8805,-87.6935
27-Jan,13,150,71,0,0,36,11,22,41.8444,-87.6707
12:00 AM,11,158,74,0,0,32,13,27,41.876,-87.68
1:00 AM,12,103,82,0,0,38,11,23,41.8201,-87.6579
2:00 AM,15,170,65,0,0,41,9,10,41.8162,-87.6547
3:00 AM,19,78,60,0,1,45,9,21,41.8058,-87.6704
4:00 AM,15,159,64,0,0,44,7,19,41.8039,-87.6303
5:00 AM,11,116,86,0,0,29,11,21,41.8608,-87.6767
6:00 AM,12,154,79,0,0,41,13,23,41.837,-87.6987
7:00 AM,17,190,76,0,0,38,9,20,41.8145,-87.6328
8:00 AM,13,154,75,0,0,37,12,23,41.8519,-87.6774
9:00 AM,13,140,80,0,0,36,11,22,41.8428,-87.6717
10:00 AM,14,162,66,0,0,33,12,22,41.856,-87.6822
11:00 AM,11,139,78,0,0,33,12,23,41.8628,-87.6775
12:00 PM,10,157,67,0,0,32,10,24,41.8509,-87.6608
1:00 PM,12,145,73,0,0,34,10,21,41.8438,-87.6741
2:00 PM,13,178,68,0,0,42,8,18,41.8149,-87.6594
3:00 PM,14,177,64,0,0,32,13,23,41.8598,-87.6803
4:00 PM,17,149,66,0,0,39,9,19,41.821,-87.6737
5:00 PM,11,118,73,0,0,37,11,23,41.8426,-87.6582
6:00 PM,11,169,65,0,0,36,12,24,41.8673,-87.6811
7:00 PM,12,142,72,0,0,34,11,25,41.8569,-87.6818
8:00 PM,15,145,67,0,0,33,12,24,41.8464,-87.6708
9:00 PM,14,140,81,0,0,39,10,23,41.8483,-87.6696
10:00 PM,16,154,64,0,0,36,11,26,41.8459,-87.6645
11:00 PM,11,143,70,0,0,36,9,20,41.8305,-87.6551
28-Jan,13,153,69,0,0,37,11,23,41.8417,-87.6708
12:00 AM,15,145,82,0,0,39,11,23,41.8312,-87.6631
1:00 AM,14,129,82,0,0,51,11,21,41.7941,-87.6803
2:00 AM,15,125,75,0,0,37,9,19,41.8193,-87.6253
3:00 AM,13,84,86,0,0,43,16,27,41.8378,-87.6983
4:00 AM,11,149,88,0,0,40,8,15,41.8317,-87.6671
5:00 AM,13,154,69,0,0,38,10,20,41.8315,-87.6659
6:00 AM,15,118,67,0,0,41,8,20,41.8119,-87.6681
7:00 AM,9,119,76,0,0,46,9,19,41.83,-87.6716
8:00 AM,16,154,79,0,0,38,11,22,41.8394,-87.6763
9:00 AM,13,128,76,0,0,33,12,24,41.8613,-87.6781
10:00 AM,12,186,79,0,0,42,11,22,41.8229,-87.6643
11:00 AM,13,151,66,0,0,32,11,22,41.8532,-87.6719
12:00 PM,11,162,73,0,0,37,10,23,41.833,-87.6653
1:00 PM,13,152,60,0,0,36,12,26,41.843,-87.6719
2:00 PM,11,170,65,0,0,34,12,24,41.8675,-87.6787
3:00 PM,10,162,57,0,0,36,11,21,41.8438,-87.6613
4:00 PM,14,159,58,0,0,35,13,25,41.849,-87.6789
5:00 PM,12,153,65,0,0,38,10,23,41.8396,-87.6648
6:00 PM,12,175,65,0,0,36,11,25,41.8466,-87.679
7:00 PM,12,163,73,0,0,38,10,20,41.8317,-87.6538
8:00 PM,15,154,68,0,0,35,12,24,41.8512,-87.6786
9:00 PM,17,130,72,0,0,34,11,22,41.8596,-87.684
10:00 PM,13,160,61,0,0,41,12,21,41.8325,-87.6867
11:00 PM,11,141,79,0,0,38,10,23,41.8455,-87.661
29-Jan,13,152,68,0,0,36,12,23,41.8491,-87.6756
12:00 AM,12,149,68,0,0,33,13,25,41.8726,-87.6594
1:00 AM,14,155,84,0,0,38,10,19,41.8447,-87.6713
2:00 AM,13,170,92,0,1,38,11,27,41.8553,-87.6865
3:00 AM,11,137,69,0,0,30,15,27,41.8904,-87.6728
4:00 AM,9,206,55,0,0,26,14,29,41.8968,-87.7061
5:00 AM,10,174,70,0,0,18,15,32,41.9223,-87.7232
6:00 AM,12,143,82,0,0,39,12,24,41.849,-87.6776
7:00 AM,12,142,68,0,0,40,10,18,41.8359,-87.6928
8:00 AM,12,152,73,0,0,37,11,23,41.8434,-87.6705
9:00 AM,13,146,67,0,0,35,13,26,41.8457,-87.6827
10:00 AM,11,140,76,0,0,38,12,25,41.855,-87.6921
11:00 AM,14,129,61,0,0,37,12,25,41.8465,-87.6769
12:00 PM,13,162,73,0,0,36,11,22,41.8568,-87.6785
1:00 PM,9,187,59,0,0,37,10,25,41.8567,-87.673
2:00 PM,11,149,68,0,0,32,14,26,41.8595,-87.6846
3:00 PM,17,166,66,0,0,37,9,21,41.8416,-87.667
4:00 PM,13,142,68,0,0,34,12,23,41.8307,-87.6646
5:00 PM,13,145,64,0,0,32,11,24,41.8501,-87.6714
6:00 PM,13,160,68,0,0,36,12,23,41.8458,-87.6764
7:00 PM,14,143,66,0,0,35,12,20,41.8573,-87.6787
8:00 PM,13,178,66,0,0,36,12,22,41.8475,-87.6769
9:00 PM,12,151,68,0,0,33,12,25,41.8556,-87.6766
10:00 PM,13,119,66,0,0,43,10,21,41.8148,-87.6438
11:00 PM,13,131,65,0,0,42,10,23,41.8293,-87.6689
30-Jan,13,150,67,0,0,35,12,24,41.8521,-87.6712
12:00 AM,13,182,70,0,0,30,12,22,41.8503,-87.6503
1:00 AM,15,153,67,0,0,31,13,28,41.8531,-87.6783
2:00 AM,17,153,70,0,0,44,12,22,41.8181,-87.6724
3:00 AM,15,168,67,0,0,29,14,29,41.8801,-87.6664
4:00 AM,12,162,69,0,0,39,10,25,41.8251,-87.6473
5:00 AM,15,158,77,0,0,36,12,23,41.85,-87.6709
6:00 AM,16,128,72,0,0,46,10,19,41.8031,-87.6311
7:00 AM,17,137,63,0,0,33,10,27,41.8548,-87.6534
8:00 AM,17,133,72,0,0,36,13,25,41.8463,-87.6776
9:00 AM,15,120,72,0,0,27,13,25,41.8604,-87.6552
10:00 AM,14,156,77,0,0,39,13,23,41.8437,-87.6729
11:00 AM,10,162,67,0,0,32,12,29,41.8777,-87.6907
12:00 PM,16,137,60,0,0,37,12,25,41.8589,-87.6795
1:00 PM,12,150,60,0,0,35,10,22,41.8386,-87.6646
2:00 PM,11,149,69,0,0,39,13,25,41.8522,-87.6722
3:00 PM,10,147,63,0,0,33,11,27,41.8602,-87.6699
4:00 PM,13,144,72,0,0,30,13,28,41.8647,-87.6637
5:00 PM,13,156,57,0,0,31,12,25,41.8635,-87.6861
6:00 PM,14,153,67,0,0,39,11,23,41.853,-87.668
7:00 PM,11,125,68,0,0,38,12,23,41.8454,-87.6808
8:00 PM,14,146,60,0,0,33,12,24,41.8595,-87.6831
9:00 PM,14,147,59,0,0,39,13,24,41.8541,-87.6815
10:00 PM,13,151,72,0,0,34,13,24,41.8544,-87.6823
11:00 PM,14,156,71,0,0,41,9,18,41.8339,-87.658
31-Jan,14,149,68,0,0,37,12,23,41.8427,-87.6738
12:00 AM,15,139,76,0,0,40,12,20,41.8326,-87.6622
1:00 AM,13,143,55,0,0,33,12,24,41.8449,-87.6637
2:00 AM,13,150,55,0,0,35,14,26,41.8533,-87.6824
3:00 AM,16,154,60,0,0,33,12,25,41.849,-87.6528
4:00 AM,13,187,62,0,0,38,12,22,41.8344,-87.6711
5:00 AM,13,99,63,0,1,46,10,19,41.7782,-87.6478
6:00 AM,19,108,78,0,0,37,12,20,41.8477,-87.6827
7:00 AM,16,173,77,0,0,41,9,12,41.8352,-87.6555
8:00 AM,15,107,78,0,0,31,14,27,41.8757,-87.6831
9:00 AM,14,151,64,0,0,38,11,21,41.8316,-87.6693
10:00 AM,14,148,68,0,0,45,12,19,41.8212,-87.6791
11:00 AM,15,146,61,0,0,39,10,23,41.8247,-87.6722
12:00 PM,11,193,75,0,0,36,12,22,41.853,-87.6845
1:00 PM,14,150,72,0,0,30,11,24,41.8611,-87.6653
2:00 PM,12,187,68,0,0,32,12,26,41.864,-87.6746
3:00 PM,13,151,71,0,0,41,9,23,41.8237,-87.6607
4:00 PM,12,157,64,0,0,32,13,24,41.8517,-87.6878
5:00 PM,14,168,83,0,0,30,12,26,41.8766,-87.6764
6:00 PM,13,131,70,0,0,47,11,22,41.8196,-87.6703
7:00 PM,14,159,66,0,0,35,13,24,41.8529,-87.6977
8:00 PM,13,135,74,0,0,39,12,23,41.8428,-87.6802
9:00 PM,17,167,69,0,0,40,11,22,41.8212,-87.6659
10:00 PM,15,140,64,0,0,35,12,25,41.8641,-87.6825
11:00 PM,17,112,71,0,0,41,12,23,41.832,-87.6817
Feb,14,151,71,0,0,37,11,23,41.8444,-87.6736
1-Feb,14,156,71,0,0,38,11,22,41.8391,-87.6702
12:00 AM,13,158,75,0,0,35,11,24,41.8503,-87.6825
1:00 AM,21,147,77,0,0,30,13,24,41.8818,-87.6889
2:00 AM,15,193,76,0,0,24,13,31,41.8829,-87.6742
3:00 AM,17,128,74,0,0,31,13,26,41.8517,-87.6812
4:00 AM,11,97,81,0,1,37,10,20,41.8278,-87.6665
5:00 AM,17,216,78,0,0,52,11,9,41.7742,-87.6295
6:00 AM,11,166,69,0,0,35,13,27,41.8733,-87.6702
7:00 AM,11,161,80,0,0,39,9,21,41.8172,-87.6617
8:00 AM,14,161,68,0,0,39,10,23,41.8252,-87.6677
9:00 AM,15,134,69,0,0,31,10,23,41.8553,-87.6679
10:00 AM,12,124,75,0,0,40,10,21,41.8193,-87.6685
11:00 AM,13,165,73,0,0,41,11,24,41.8459,-87.671
12:00 PM,12,153,69,0,0,39,12,24,41.8406,-87.6675
1:00 PM,13,170,65,0,0,38,12,20,41.8369,-87.6726
2:00 PM,14,166,63,0,0,41,11,18,41.828,-87.6588
3:00 PM,14,160,72,0,0,38,10,20,41.836,-87.6622
4:00 PM,16,157,73,0,0,38,10,20,41.8236,-87.6586
5:00 PM,16,164,72,0,0,40,10,21,41.8286,-87.6613
6:00 PM,13,174,62,0,0,37,11,25,41.8438,-87.6825
7:00 PM,13,129,68,0,0,36,12,25,41.8373,-87.6705
8:00 PM,13,145,59,0,0,41,12,20,41.8479,-87.6659
9:00 PM,13,160,74,0,0,33,12,22,41.8581,-87.6844
10:00 PM,16,145,75,0,0,40,10,21,41.8311,-87.6738
11:00 PM,14,177,76,0,0,47,13,22,41.8096,-87.6841
2-Feb,13,145,71,0,0,37,11,23,41.8417,-87.6721
12:00 AM,14,157,75,0,0,29,14,29,41.8846,-87.6938
1:00 AM,12,143,71,0,0,28,17,25,41.879,-87.6866
2:00 AM,13,106,74,0,0,32,10,18,41.8267,-87.6574
3:00 AM,18,143,68,0,0,46,13,26,41.823,-87.6217
4:00 AM,12,175,73,0,1,25,12,34,41.8953,-87.7071
5:00 AM,10,82,81,0,0,44,10,21,41.8158,-87.6661
6:00 AM,12,145,80,0,0,42,10,20,41.8307,-87.6452
7:00 AM,13,166,83,0,0,37,12,22,41.8406,-87.6646
8:00 AM,11,147,71,0,0,39,12,18,41.8356,-87.6803
9:00 AM,12,128,74,0,0,36,11,24,41.846,-87.6712
10:00 AM,12,158,80,0,0,43,11,20,41.8219,-87.6713
11:00 AM,16,197,65,0,0,31,11,23,41.8565,-87.6617
12:00 PM,12,162,61,0,0,41,10,21,41.8308,-87.6677
1:00 PM,11,165,61,0,0,34,11,27,41.8662,-87.6816
2:00 PM,15,108,77,0,0,41,13,22,41.8353,-87.6729
3:00 PM,12,132,74,0,0,40,10,23,41.8311,-87.6709
4:00 PM,13,179,67,0,0,34,13,26,41.8474,-87.6675
5:00 PM,13,129,86,0,0,44,8,18,41.8122,-87.6612
6:00 PM,14,117,65,0,0,36,12,25,41.8462,-87.6789
7:00 PM,15,148,75,0,0,35,12,21,41.854,-87.6937
8:00 PM,15,165,68,0,0,34,12,24,41.8521,-87.6706
9:00 PM,14,121,69,0,0,33,12,24,41.8496,-87.688
